File Name,Component RT,Compound Name,CAS#,Component RI,Component Area,Formula,Match Factor
1-3.D,13.1339273149676,"2,3-Pentanedione",600-14-6,1061.42804694402,4391345.46563585,C5H8O2,93.2393103043554
1-1.D,13.1341487440222,"2,3-Pentanedione",600-14-6,1061.43489025627,4517888.53624087,C5H8O2,93.1408374167388
1-2.D,13.1347910713409,"2,3-Pentanedione",600-14-6,1061.45474151933,4369332.46601762,C5H8O2,93.6452616111213
2-3.D,13.1351558772798,"2,3-Pentanedione",600-14-6,1061.46601592483,1146064.53501277,C5H8O2,89.439928110155
2-2.D,13.135365529632,"2,3-Pentanedione",600-14-6,1061.47249527558,1127645.41140821,C5H8O2,93.4892733350878
3-2.D,13.1359246256553,2-Aminocyanoacetamide,6719-21-7,1061.48977425767,7913.64305089216,C3H5N3O,78.4707875727342
2-1.D,13.1361573579125,"2,3-Pentanedione",600-14-6,1061.49696689781,1052940.50590096,C5H8O2,88.6821560474072
5-1.D,13.4841197439203,"Acetic acid, butyl ester",123-86-4,1072.25081880027,174203.329006749,C6H12O2,78.5734561593134
5-2.D,13.4844173193389,"Acetic acid, butyl ester",123-86-4,1072.26001543217,192235.797812392,C6H12O2,79.2227990488577
2-2.D,13.4882942479513,"Acetic acid, butyl ester",123-86-4,1072.37983273948,537104.940746501,C6H12O2,81.1280131390373
2-3.D,13.488756927944,"Acetic acid, butyl ester",123-86-4,1072.39413196353,521152.355450914,C6H12O2,78.4735620955526
2-1.D,13.4888776642936,"Acetic acid, butyl ester",123-86-4,1072.39786334622,562187.758489969,C6H12O2,78.9790068335927
6-2.D,13.5590557390234,"Disulfide, dimethyl",624-92-0,1074.56673174347,1399967.36190482,C2H6S2,94.9458065270948
6-3.D,13.5597299625686,"Disulfide, dimethyl",624-92-0,1074.58756876622,1411629.15342995,C2H6S2,95.6072093670166
6-1.D,13.5598953356743,"Disulfide, dimethyl",624-92-0,1074.59267965739,1428357.61964393,C2H6S2,95.5544723661345
4-2.D,13.560484669022,"Disulfide, dimethyl",624-92-0,1074.61089313045,1561162.61039958,C2H6S2,97.1564449756798
5-3.D,13.5612534605984,"Disulfide, dimethyl",624-92-0,1074.63465279842,519178.936102911,C2H6S2,91.1254451775437
4-1.D,13.5615168459339,"Disulfide, dimethyl",624-92-0,1074.6427927785,1649595.65642378,C2H6S2,96.8001448361466
4-3.D,13.5617310564861,"Disulfide, dimethyl",624-92-0,1074.6494130014,1515614.09939035,C2H6S2,97.0874654097103
5-2.D,13.562099105411,"Disulfide, dimethyl",624-92-0,1074.66078763207,548811.558649129,C2H6S2,91.3767063120723
5-1.D,13.5634536708207,"Disulfide, dimethyl",624-92-0,1074.70265076554,508099.428143246,C2H6S2,91.0442585557766
3-3.D,13.5655404285317,"Disulfide, dimethyl",624-92-0,1074.76714245856,164003.773298568,C2H6S2,91.9592997989993
3-1.D,13.5657671454626,"Disulfide, dimethyl",624-92-0,1074.77414919376,191288.64526983,C2H6S2,91.6072628484008
3-2.D,13.5666719029533,"Disulfide, dimethyl",624-92-0,1074.80211091737,167778.339965669,C2H6S2,89.9725271291105
1-1.D,13.5695462146689,"Disulfide, dimethyl",624-92-0,1074.89094213521,84999.2175520338,C2H6S2,89.7972922892091
6-3.D,13.7511272971389,2-Acetyl-5-methylfuran,1193-79-9,1080.50274429456,52584.1879643817,C7H8O2,75.0979843235053
5-3.D,13.7520372747898,2-Acetyl-5-methylfuran,1193-79-9,1080.53086734833,74054.3310525043,C7H8O2,80.9932658986052
6-2.D,13.7536398741745,2-Acetyl-5-methylfuran,1193-79-9,1080.5803960248,54410.1336379288,C7H8O2,82.2708773230093
5-2.D,13.754475705181,2-Acetyl-5-methylfuran,1193-79-9,1080.60622756068,82038.5791122883,C7H8O2,81.8175230757081
5-1.D,13.7548193244337,2-Acetyl-5-methylfuran,1193-79-9,1080.61684718712,67573.2679086574,C7H8O2,85.182788554717
4-2.D,13.7553580917669,2-Acetyl-5-methylfuran,1193-79-9,1080.63349790669,63409.4634920747,C7H8O2,85.6520635227992
3-1.D,13.7566254374447,2-Acetyl-5-methylfuran,1193-79-9,1080.67266549571,22281.1384808999,C7H8O2,80.0073822651488
4-3.D,13.7566636549624,2-Acetyl-5-methylfuran,1193-79-9,1080.67384661626,57209.3419691843,C7H8O2,81.0683017499121
4-1.D,13.7568940761161,2-Acetyl-5-methylfuran,1193-79-9,1080.68096783126,60798.9364780159,C7H8O2,83.1155553455846
1-3.D,13.7599269026739,2-Acetyl-5-methylfuran,1193-79-9,1080.77469798417,24757.2396340024,C7H8O2,77.4340936202429
2-1.D,13.7605824827813,2-Acetyl-5-methylfuran,1193-79-9,1080.7949588275,15217.9954909241,C7H8O2,79.7976077507955
1-1.D,13.7606693388448,2-Acetyl-5-methylfuran,1193-79-9,1080.7976431327,23789.5388708816,C7H8O2,81.0742044121585
2-3.D,13.7636776240624,2-Acetyl-5-methylfuran,1193-79-9,1080.89061483025,19826.6963253416,C7H8O2,77.3751029916435
6-2.D,13.8509104991926,Hexanal,66-25-1,1083.58656547865,11107721.8417468,C6H12O,98.3245103903246
6-3.D,13.8509220277952,Hexanal,66-25-1,1083.58692177257,11132544.5211261,C6H12O,98.4422004825311
4-3.D,13.85223409154,Hexanal,66-25-1,1083.62747138301,9934074.58627696,C6H12O,98.6596018061189
4-2.D,13.8522844520891,Hexanal,66-25-1,1083.62902778654,10246817.9633276,C6H12O,98.4072530156831
6-1.D,13.8526206090298,Hexanal,66-25-1,1083.63941678863,11487626.7197749,C6H12O,98.6208649773421
4-1.D,13.8540180881451,Hexanal,66-25-1,1083.68260617935,11111869.3842658,C6H12O,98.6724340236821
2-2.D,13.8542937746361,Hexanal,66-25-1,1083.69112632927,8497004.61960627,C6H12O,98.5377629440793
2-3.D,13.8548571602717,Hexanal,66-25-1,1083.70853788274,8445121.65924948,C6H12O,98.5429843902748
5-3.D,13.85486314092,Hexanal,66-25-1,1083.70872271595,14728053.4018969,C6H12O,98.4639371941876
2-1.D,13.854995985514,Hexanal,66-25-1,1083.71282830652,8223740.83758264,C6H12O,98.253506412827
5-2.D,13.8552743674491,"Carbonic acid, 2-dimethylaminoethyl ethyl ester",1000331-33-7,1083.72143175971,1698774.16576572,C7H15NO3,77.2376367548769
5-1.D,13.8554772671059,Hexanal,66-25-1,1083.72770241697,14304069.4525264,C6H12O,98.5456554412024
3-3.D,13.8565682404348,Hexanal,66-25-1,1083.76141918085,14378978.0076038,C6H12O,98.3161925562063
5-2.D,13.8567313187841,Hexanal,66-25-1,1083.76645915209,15670827.1039725,C6H12O,98.4738741922685
3-2.D,13.8586198100586,Hexanal,66-25-1,1083.82482337852,15256844.8336867,C6H12O,98.5113559677203
3-1.D,13.8601770837019,Hexanal,66-25-1,1083.87295125326,15670205.3675924,C6H12O,98.4563339933851
1-1.D,13.8621291448952,Hexanal,66-25-1,1083.93328012162,14443783.8688623,C6H12O,98.552803347666
1-2.D,13.8625941874513,Hexanal,66-25-1,1083.9476523612,15178301.6833065,C6H12O,98.3912622093043
1-3.D,13.8631723625434,Hexanal,66-25-1,1083.96552098598,15524251.3788691,C6H12O,98.541623335231
6-2.D,14.0206450033157,2-Chloropropionamide,27816-36-0,1088.83224660246,70494.5850675639,C3H6ClNO,80.1964146060972
6-3.D,14.2170500226202,2-Acetyl-5-methylfuran,1193-79-9,1094.90218569769,107294.195211185,C7H8O2,83.9612968620223
6-1.D,14.224337492569,2-Acetyl-5-methylfuran,1193-79-9,1095.12740651386,85615.9575371921,C7H8O2,82.5258442304221
1-2.D,14.2306112266846,2-Acetyl-5-methylfuran,1193-79-9,1095.32129760746,53058.0109709723,C7H8O2,80.9378544879372
3-3.D,14.2322646343627,2-Acetyl-5-methylfuran,1193-79-9,1095.3723965251,49381.5649433907,C7H8O2,82.8109550900584
5-1.D,14.2355865934485,2-Acetyl-5-methylfuran,1193-79-9,1095.47506238058,81021.0224027759,C7H8O2,82.4170569640089
4-1.D,14.2365511054823,2-Acetyl-5-methylfuran,1193-79-9,1095.50487083111,85376.0299753286,C7H8O2,81.8647800034762
6-2.D,14.2387291833585,2-Acetyl-5-methylfuran,1193-79-9,1095.57218479335,111622.701697778,C7H8O2,81.6178425789853
5-2.D,14.2393804355475,2-Acetyl-5-methylfuran,1193-79-9,1095.59231188143,91939.0066293506,C7H8O2,83.2107353223848
4-2.D,14.2410075621143,2-Acetyl-5-methylfuran,1193-79-9,1095.64259857571,97808.5429738344,C7H8O2,82.4466964767671
1-1.D,14.2418093199707,2-Acetyl-5-methylfuran,1193-79-9,1095.66737707361,52762.2194188388,C7H8O2,77.4687243417493
2-3.D,14.2427014751417,2-Acetyl-5-methylfuran,1193-79-9,1095.69494931983,45288.5340684446,C7H8O2,76.2281884328884
3-1.D,14.2438082006976,2-Acetyl-5-methylfuran,1193-79-9,1095.72915290965,55555.237572426,C7H8O2,83.3427408175202
4-3.D,14.2447415605066,2-Acetyl-5-methylfuran,1193-79-9,1095.75799859402,87884.7881709611,C7H8O2,82.4035611821932
2-2.D,14.2463546340363,2-Acetyl-5-methylfuran,1193-79-9,1095.80785097618,47402.6869512316,C7H8O2,75.8736308812259
2-1.D,14.2512550476324,2-Acetyl-5-methylfuran,1193-79-9,1095.95929930563,46814.8868010832,C7H8O2,75.5015506960741
6-1.D,14.2835047003705,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1096.95598171556,404330.676303275,C8H12,86.1350701064366
6-3.D,14.2841834720878,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1096.97695930055,352352.911178323,C8H12,87.3527949748216
1-3.D,14.2961261131063,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1097.34604917348,194011.102003611,C8H12,84.1117546676805
1-2.D,14.2998072862886,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1097.45981661738,202079.361683704,C8H12,83.4935840036214
3-2.D,14.3011687347731,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1097.50189247375,334766.293182457,C8H12,78.528959556645
3-3.D,14.3017061819767,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1097.51850239444,302539.24891464,C8H12,75.5308493845959
5-1.D,14.3028723611699,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1097.55454341162,232347.040570179,C8H12,83.7666115427106
4-1.D,14.3031378867085,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1097.56274953514,561573.128669419,C8H12,87.0499853278992
6-2.D,14.3055762006871,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1097.63810614974,366048.84653981,C8H12,83.4551815095623
4-2.D,14.3062039142234,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1097.65750577073,519962.790120293,C8H12,86.619942795585
4-2.D,14.3062049081382,"1,3-trans,5-cis-Octatriene",40087-61-4,1097.65753648787,514209.550642089,C8H12,85.3797731336992
5-3.D,14.3075564087151,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1097.69930490203,259228.059783066,C8H12,81.6739549441419
5-2.D,14.3089217639333,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1097.74150149684,240784.327157076,C8H12,83.3720088908964
1-1.D,14.3118509922421,"Octatriene, 1,3-trans-5-trans-",33580-04-0,1097.83202992373,179789.955720278,C8H12,83.8601662587888
4-3.D,14.3120943012751,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1097.83954944139,528466.409871272,C8H12,88.1280553925075
2-3.D,14.3125217403744,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1097.8527595381,315493.210402787,C8H12,80.6368014522125
2-2.D,14.3128586105132,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1097.86317058173,250642.439373671,C8H12,86.2864475212294
3-1.D,14.3154268644989,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1097.94254302002,296287.423803354,C8H12,84.1047440008629
2-1.D,14.3178791761784,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1098.01833223656,487630.01804596,C8H12,75.1314449583745
2-1.D,14.318102085345,"Octatriene, 1,3-trans-5-trans-",33580-04-0,1098.02522129199,210538.838119485,C8H12,81.4568459155707
2-1.D,14.3181034601173,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1098.02526377962,216772.180130486,C8H12,81.5539517518557
5-3.D,14.3278785791083,"1-Propanol, 2-methyl-",78-83-1,1098.32736592108,692585.313549914,C4H10O,86.2439779288446
5-2.D,14.3284539140406,"1-Propanol, 2-methyl-",78-83-1,1098.34514677012,751720.752164203,C4H10O,88.2824486273554
2-1.D,14.3316628604361,"1-Propanol, 2-methyl-",78-83-1,1098.44431994425,4501154.50175491,C4H10O,93.9770867356323
5-1.D,14.3333491863255,"1-Propanol, 2-methyl-",78-83-1,1098.49643620625,606750.808328565,C4H10O,85.0591022929346
2-2.D,14.3343991415925,"1-Propanol, 2-methyl-",78-83-1,1098.52888529816,4301956.75223307,C4H10O,96.7933129914079
2-3.D,14.3357141094715,"1-Propanol, 2-methyl-",78-83-1,1098.56952466148,4375104.3343145,C4H10O,96.0487623482395
1-1.D,14.3406382367085,"1,2-Ethanediol",107-21-1,1098.72170586607,10372.6192934144,C2H6O2,76.2498175212568
6-3.D,14.3807748162626,"2-Butenal, 2-methyl-",1115-11-3,1099.96213543476,3503120.75152738,C5H8O,95.5430463942623
6-1.D,14.381348501421,"2-Butenal, 2-methyl-",1115-11-3,1099.97986529719,3744018.70525869,C5H8O,94.4939283427713
6-2.D,14.3848291723444,"2-Butenal, 2-methyl-",1115-11-3,1100.0873012727,3954358.62291198,C5H8O,96.7764123020491
6-1.D,14.3868558185763,"1,3-trans,5-cis-Octatriene",40087-61-4,1100.14983857118,2118035.21409556,C8H12,86.062018062318
4-3.D,14.3868883733561,"2-Butenal, 2-methyl-",1115-11-3,1100.1508431313,4064855.57978535,C5H8O,97.3605782947435
4-1.D,14.3870946357614,"2-Butenal, 2-methyl-",1115-11-3,1100.15720787982,4168919.48053364,C5H8O,92.999492298639
4-2.D,14.3879659343674,"2-Butenal, 2-methyl-",1115-11-3,1100.18409400338,4109619.28133022,C5H8O,97.6758362541236
3-3.D,14.3886784769549,"2-Butenal, 2-methyl-",1115-11-3,1100.2060813082,3085061.68285933,C5H8O,96.3438172212984
6-3.D,14.3894829295978,"1,3-trans,5-cis-Octatriene",40087-61-4,1100.23090473039,1411736.93195977,C8H12,85.0644579549173
5-1.D,14.3895842636573,"2-Butenal, 2-methyl-",1115-11-3,1100.23403164925,2668371.3452931,C5H8O,96.9765259610444
5-3.D,14.390274861151,"2-Butenal, 2-methyl-",1115-11-3,1100.25534178267,2677221.30780131,C5H8O,97.0277360948364
3-2.D,14.390588733285,"2-Butenal, 2-methyl-",1115-11-3,1100.26502710171,2866799.04441651,C5H8O,95.5113015282072
5-2.D,14.3910929910451,"2-Butenal, 2-methyl-",1115-11-3,1100.28058725106,2693572.58458067,C5H8O,96.5090956495128
1-3.D,14.3919534790931,"2-Butenal, 2-methyl-",1115-11-3,1100.30713978749,2285065.49986905,C5H8O,93.3341961095311
3-1.D,14.3929971547307,"2-Butenal, 2-methyl-",1115-11-3,1100.3393450406,3068991.43059714,C5H8O,96.4354792326106
1-2.D,14.3942212309278,"2-Butenal, 2-methyl-",1115-11-3,1100.37711700953,2273950.04023085,C5H8O,96.5032010326609
1-1.D,14.3974177787692,"2-Butenal, 2-methyl-",1115-11-3,1100.47575458294,2324511.76288306,C5H8O,96.6731901038026
3-3.D,14.4038482689483,"1,3-trans,5-cis-Octatriene",40087-61-4,1100.67418363157,1350187.2756552,C8H12,92.3713037004206
2-3.D,14.4040852908452,"2-Butenal, 2-methyl-",1115-11-3,1100.68149754205,1034189.6528253,C5H8O,85.7925000707065
2-2.D,14.4044242852199,"N-Methyl-L-proline, pentyl ester",1000452-77-3,1100.6919580714,755435.891566874,C11H21NO2,76.6629281378252
2-1.D,14.4057002540725,"2-Butenal, 2-methyl-",1115-11-3,1100.73133131955,1062143.58157606,C5H8O,86.6459999948573
3-2.D,14.4066386750221,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1100.76028867288,744080.306853762,C8H12,84.6513223092736
5-1.D,14.4067929573823,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1100.76504944556,1467209.71622103,C8H12,92.8667130668084
1-2.D,14.4073522400603,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1100.78230752801,578483.684525228,C8H12,85.4859576171645
4-1.D,14.4090788017256,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1100.83558495774,2496250.35799485,C8H12,85.7850447760278
5-3.D,14.4125485099341,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1100.94265158559,922945.623828878,C8H12,88.4812548948345
4-2.D,14.4133417847644,"E,Z-4-Ethylidenecyclohexene",16631-66-6,1100.96713008808,3216963.54860248,C8H12,95.9111415328792
6-2.D,14.4133756482225,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1100.96817503078,1314484.46794109,C8H12,86.0774925055292
5-2.D,14.4141685982775,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1100.99264351151,1076330.91315223,C8H12,89.7024048075183
1-1.D,14.417235877057,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1101.08729216086,539313.952023127,C8H12,83.8522903480753
2-2.D,14.417771612552,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1101.10382363539,1255444.86749194,C8H12,81.631205519131
4-3.D,14.4177835339511,"E,Z-4-Ethylidenecyclohexene",16631-66-6,1101.10419150033,3580782.82050213,C8H12,95.8970805656081
3-1.D,14.4222043405217,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1101.24060667515,853314.279528822,C8H12,86.1795304528346
2-3.D,14.4222200717512,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1101.24109210205,681275.115346678,C8H12,88.3660578803861
2-2.D,14.4224233621915,"1,3-trans,5-cis-Octatriene",40087-61-4,1101.24736514307,599698.019268631,C8H12,76.7531086125334
2-1.D,14.4256187703046,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1101.34596754728,577968.988756669,C8H12,83.7107942974724
2-3.D,14.6095623651096,"2-Penten-1-ol, acetate, (Z)-",42125-10-0,1107.02201268583,2520276.03419207,C7H12O2,88.2337341274075
2-2.D,14.6102812309727,"2-Penten-1-ol, acetate, (Z)-",42125-10-0,1107.04419511132,2588370.94201488,C7H12O2,87.9591392245586
2-1.D,14.6124629614924,"2-Penten-1-ol, acetate, (Z)-",42125-10-0,1107.11151792799,2638752.97897981,C7H12O2,88.3843344007112
6-1.D,14.7130577625648,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1110.21562509843,180842.589766267,C8H12,82.8078655826565
6-3.D,14.7158383981775,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1110.30142864744,152240.640246922,C8H12,84.7615882947042
1-2.D,14.7358246546589,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1110.918155172,34292.5574100643,C8H12,79.3398101910109
4-1.D,14.7385065543242,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1111.00091197347,277094.505158828,C8H12,86.1683811754141
3-3.D,14.7389229782412,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1111.01376178731,51135.4997906825,C8H12,76.1116671899008
5-3.D,14.7415025795904,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1111.09336191534,58495.2530476897,C8H12,81.6964943867829
6-2.D,14.7427157969474,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1111.13079880728,123131.089056582,C8H12,84.3323136431385
4-2.D,14.7432313134682,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1111.14670637419,254863.124429604,C8H12,84.8984530795477
5-2.D,14.7450735464492,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1111.2035531351,65711.36430754,C8H12,76.140419611571
3-1.D,14.7487473534308,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1111.31691774712,79169.6862450005,C8H12,81.5985020452337
4-3.D,14.7493259344896,"1,3-Cyclohexadiene, 5-ethyl-",40085-08-3,1111.33477132995,275857.378679206,C8H12,86.5565178546771
6-2.D,14.8141125197798,Hydroxymethyl 2-hydroxy-2-methylpropionate,1000289-09-5,1113.3339253797,16167.0895029346,C6H12O4,85.0595113266575
6-1.D,15.0495278735292,"1-Butanol, 3-methyl-, acetate",123-92-2,1120.59826190419,10078259.4806535,C7H14O2,98.8735148944802
6-3.D,15.0502278323033,"1-Butanol, 3-methyl-, acetate",123-92-2,1120.61986090361,9981559.56423962,C7H14O2,98.8565809168264
1-3.D,15.0583244268164,"1-Butanol, 3-methyl-, acetate",123-92-2,1120.86970181801,8395777.84672441,C7H14O2,98.7199366686505
3-2.D,15.0604738554532,"1-Butanol, 3-methyl-, acetate",123-92-2,1120.93602787833,7644986.56397701,C7H14O2,98.7647339796981
3-3.D,15.0609329530624,"1-Butanol, 3-methyl-, acetate",123-92-2,1120.95019449694,7463103.0399149,C7H14O2,98.7736380791531
1-2.D,15.0622728453507,"1-Butanol, 3-methyl-, acetate",123-92-2,1120.99154026447,8366400.26557034,C7H14O2,98.8360322591327
4-1.D,15.0630966671032,"1-Butanol, 3-methyl-, acetate",123-92-2,1121.01696136956,4898411.51029708,C7H14O2,98.1135329870611
4-2.D,15.0653934236238,"1-Butanol, 3-methyl-, acetate",123-92-2,1121.08783360459,4531376.39697016,C7H14O2,98.5165875242267
5-1.D,15.0656679103485,"1-Butanol, 3-methyl-, acetate",123-92-2,1121.09630358714,15922322.2402156,C7H14O2,98.4393492621869
6-2.D,15.0662136992346,"1-Butanol, 3-methyl-, acetate",123-92-2,1121.11314528449,10288217.9257408,C7H14O2,98.876862474092
5-3.D,15.0681053141956,"1-Butanol, 3-methyl-, acetate",123-92-2,1121.17151585138,15993156.8036194,C7H14O2,98.5955052726645
4-3.D,15.068115516813,"1-Butanol, 3-methyl-, acetate",123-92-2,1121.17183067896,4455085.9832855,C7H14O2,98.4772982420786
1-1.D,15.0687681557341,"1-Butanol, 3-methyl-, acetate",123-92-2,1121.19196950456,8523737.7102669,C7H14O2,98.8305571827357
5-2.D,15.0703926170784,"1-Butanol, 3-methyl-, acetate",123-92-2,1121.24209637049,17233205.6305596,C7H14O2,98.573275062716
3-1.D,15.0717653412463,"1-Butanol, 3-methyl-, acetate",123-92-2,1121.28445524875,8261845.26801832,C7H14O2,98.7714505652715
2-3.D,15.0788008871976,"1-Butanol, 3-methyl-, acetate",123-92-2,1121.5015548245,25716078.4124366,C7H14O2,98.5658643304458
2-2.D,15.0798565912596,"1-Butanol, 3-methyl-, acetate",123-92-2,1121.53413124509,24976708.1247664,C7H14O2,97.9558481463334
2-1.D,15.0822868543486,"1-Butanol, 3-methyl-, acetate",123-92-2,1121.60912316316,25531071.9652659,C7H14O2,98.5381808684184
6-3.D,15.1574904674357,Ethylbenzene,100-41-4,1123.92972096879,138981.827959084,C8H10,77.1375588042142
6-1.D,15.1578482366816,Ethylbenzene,100-41-4,1123.94076084431,141583.868891105,C8H10,78.7685463694253
1-3.D,15.167202108923,Ethylbenzene,100-41-4,1124.22939824492,63915.761596289,C8H10,78.7844737160454
1-2.D,15.1737050437732,Ethylbenzene,100-41-4,1124.43006275722,65413.8739839393,C8H10,77.2026765611078
1-1.D,15.1753177105652,"1-Propanone, 1-(2-furanyl)-",3194-15-8,1124.47982567239,110404.680460223,C7H8O2,80.6855496927742
3-3.D,15.1770154511794,Ethylbenzene,100-41-4,1124.53221375565,80460.7196961231,C8H10,75.7064086381468
4-1.D,15.1794913229037,Ethylbenzene,100-41-4,1124.60861304359,217058.492496349,C8H10,81.5838586097914
6-2.D,15.1806750909687,Ethylbenzene,100-41-4,1124.64514120309,137447.052388815,C8H10,80.6510985518837
5-3.D,15.1814654293127,Ethylbenzene,100-41-4,1124.66952909287,107614.004989256,C8H10,78.1887080020308
5-2.D,15.1848837220868,Ethylbenzene,100-41-4,1124.77500916737,126374.375271435,C8H10,78.787763210432
4-2.D,15.1852968934115,Ethylbenzene,100-41-4,1124.78775861424,204175.011059028,C8H10,81.48014115418
4-3.D,15.1895334073214,Ethylbenzene,100-41-4,1124.91848697261,201465.668850683,C8H10,82.0299483727429
3-1.D,15.1907047753926,Ethylbenzene,100-41-4,1124.95463249892,80606.450712928,C8H10,78.525272748741
6-1.D,15.2706385585105,2-n-Butyl furan,4466-24-4,1127.42119167188,641899.379088098,C8H12O,85.6296396589552
6-3.D,15.2711009138705,2-n-Butyl furan,4466-24-4,1127.43545881663,620817.015757078,C8H12O,87.9668424161838
1-3.D,15.2821892144772,2-n-Butyl furan,4466-24-4,1127.7776163939,271589.936758547,C8H12O,88.3105058952503
1-2.D,15.2886272932926,2-n-Butyl furan,4466-24-4,1127.97627960911,255499.205011592,C8H12O,87.2688003801273
3-2.D,15.2896972639164,2-n-Butyl furan,4466-24-4,1128.00929626057,390442.215028478,C8H12O,87.7612654203256
3-3.D,15.2912268688036,2-n-Butyl furan,4466-24-4,1128.05649609046,371584.901071482,C8H12O,87.8140266806835
4-1.D,15.2974860795473,2-n-Butyl furan,4466-24-4,1128.24963987865,600889.501430884,C8H12O,87.4294263346131
5-1.D,15.2977360764294,2-n-Butyl furan,4466-24-4,1128.25735416513,462890.228502481,C8H12O,86.007500411109
5-3.D,15.3018030644005,2-n-Butyl furan,4466-24-4,1128.38285137163,372292.305037475,C8H12O,88.8828289820227
1-1.D,15.3022106096736,2-n-Butyl furan,4466-24-4,1128.39542721244,254001.095779803,C8H12O,87.2832752126354
4-2.D,15.3024237589591,2-n-Butyl furan,4466-24-4,1128.40200447308,614704.00518321,C8H12O,87.4938453273635
6-2.D,15.3024347619586,2-n-Butyl furan,4466-24-4,1128.40234399847,582952.702934694,C8H12O,88.0145025710619
5-2.D,15.3045846300473,2-n-Butyl furan,4466-24-4,1128.4686836192,495627.8306942,C8H12O,87.3712767442932
3-1.D,15.3080751804582,2-n-Butyl furan,4466-24-4,1128.57639338594,430198.856906181,C8H12O,88.0450161130025
2-3.D,15.308381501288,2-n-Butyl furan,4466-24-4,1128.58584569037,228252.969455743,C8H12O,80.1905298519219
4-3.D,15.309952119498,2-n-Butyl furan,4466-24-4,1128.63431109013,584244.219274973,C8H12O,88.6107936183008
2-2.D,15.3113136809873,2-n-Butyl furan,4466-24-4,1128.6763255157,248523.404723149,C8H12O,87.4634282793039
2-1.D,15.3141324778126,2-n-Butyl furan,4466-24-4,1128.7633066255,180962.888237722,C8H12O,80.8822698163753
6-1.D,15.3725228675351,"2,3-Hexanedione",3848-24-6,1130.56508987364,1896942.73750446,C6H10O2,96.5499234545422
6-3.D,15.37265976749,"2,3-Hexanedione",3848-24-6,1130.56931426821,1955901.27881214,C6H10O2,96.8857176419612
5-1.D,15.3804085596819,"2,3-Hexanedione",3848-24-6,1130.80842286179,1398467.62369173,C6H10O2,94.5022448483367
3-3.D,15.38081436298,"2,3-Hexanedione",3848-24-6,1130.82094494955,1116052.64127635,C6H10O2,94.3935094521172
6-2.D,15.3809304129537,"2,3-Hexanedione",3848-24-6,1130.82452596518,2125783.55320968,C6H10O2,96.6309908794835
3-2.D,15.3812528716538,"2,3-Hexanedione",3848-24-6,1130.83447624445,1035775.94385262,C6H10O2,94.5884894893388
5-3.D,15.3816784597749,"2,3-Hexanedione",3848-24-6,1130.84760884299,1421823.69297614,C6H10O2,94.2674095284037
1-3.D,15.3818067784544,"2,3-Hexanedione",3848-24-6,1130.8515684406,1149862.28642182,C6H10O2,96.6604895667175
4-1.D,15.3821252916041,"2,3-Hexanedione",3848-24-6,1130.86139696992,2001892.30763075,C6H10O2,96.8560766855587
