File Name,Component RT,Compound Name,CAS#,Component RI,Component Area,Formula,Match Factor
5-1.D,30.1692379438719,3-Furanmethanol,4412-91-3,1660.7343951716,78066588.7010831,C5H6O2,96.5990064815328
5-3.D,30.1694831582363,3-Furanmethanol,4412-91-3,1660.74480590287,79506575.8002398,C5H6O2,96.5481597585273
4-1.D,30.1712452569509,Succinimide,123-56-8,1660.81961692073,2265672.07618355,C4H5NO2,77.4076649038372
4-2.D,30.1840121413517,3-Furanmethanol,4412-91-3,1661.36164309042,109486117.306725,C5H6O2,96.7081683101076
6-1.D,30.1842066812545,3-Furanmethanol,4412-91-3,1661.3699024053,110849399.131432,C5H6O2,95.2332408172995
4-3.D,30.1847689894897,3-Furanmethanol,4412-91-3,1661.39377555785,110702991.639791,C5H6O2,96.6811016614993
6-2.D,30.1852421167223,3-Furanmethanol,4412-91-3,1661.41386247441,123896887.737025,C5H6O2,94.9873940688068
6-3.D,30.1854940737619,3-Furanmethanol,4412-91-3,1661.42455947023,114872427.092581,C5H6O2,96.6134876375526
4-1.D,30.1858738433731,3-Furanmethanol,4412-91-3,1661.4406828298,113914157.257603,C5H6O2,96.6184239635623
5-2.D,30.2080575988621,Benzeneacetaldehyde,122-78-1,1662.38250823054,4966109.00185389,C8H8O,80.9821759709438
5-1.D,30.2091318907224,Benzeneacetaldehyde,122-78-1,1662.42811797242,5762084.75465842,C8H8O,80.2363849748112
4-2.D,30.2250176156695,Benzeneacetaldehyde,122-78-1,1663.10255649442,9667997.39043194,C8H8O,80.9675671786952
6-1.D,30.2255201099273,Benzeneacetaldehyde,122-78-1,1663.12389020664,7025406.05756608,C8H8O,88.4648811409657
4-3.D,30.2266057207159,Benzeneacetaldehyde,122-78-1,1663.1699805008,7362270.45874673,C8H8O,86.3570602333637
6-3.D,30.2273941153283,Benzeneacetaldehyde,122-78-1,1663.20345229381,7116692.2220656,C8H8O,88.293429950192
4-1.D,30.2294813483704,Benzeneacetaldehyde,122-78-1,1663.29206709563,7480131.77984722,C8H8O,89.1999278373505
6-2.D,30.2298401136421,Benzeneacetaldehyde,122-78-1,1663.30729870264,6763901.57280908,C8H8O,87.0096322727963
2-3.D,30.3586579848827,(5-Ethylcyclopent-1-enyl)methanol,36431-59-1,1668.776343,2683060.1293032,C8H14O,82.3282798434814
2-2.D,30.3594017705486,(5-Ethylcyclopent-1-enyl)methanol,36431-59-1,1668.8079209709,2265690.94138614,C8H14O,79.3843178750818
6-2.D,30.3625694167821,"Butanoic acid, 3-methyl-",503-74-2,1668.9424053996,8005084.53414788,C5H10O2,92.6336845403661
4-3.D,30.364949906583,"Butanoic acid, 3-methyl-",503-74-2,1669.043471,8131220.0299908,C5H10O2,92.8285602767712
6-3.D,30.3649507364325,Formic acid hydrazide,624-84-0,1669.04350583479,4060141.4273908,CH4N2O,93.0094440891705
6-3.D,30.3649507618284,"Butanoic acid, 3-methyl-",503-74-2,1669.04350691298,6990628.14039215,C5H10O2,93.0125418926828
4-1.D,30.3653820245362,"Butanoic acid, 3-methyl-",503-74-2,1669.06181644461,8283382.67902847,C5H10O2,92.4466693557983
4-2.D,30.3656271827514,"Butanoic acid, 3-methyl-",503-74-2,1669.07222479203,7253558.53364144,C5H10O2,92.4462178185345
3-3.D,30.3670062646865,"Butanoic acid, 3-methyl-",503-74-2,1669.13077458973,6382518.05412324,C5H10O2,90.7639383708258
5-2.D,30.3670975620502,Formic acid hydrazide,624-84-0,1669.13465067718,2987495.65558393,CH4N2O,77.646595522557
6-1.D,30.3677574961427,"Butanoic acid, 3-methyl-",503-74-2,1669.16266859738,5710999.62464016,C5H10O2,90.7663291757326
5-1.D,30.3681177727611,"2-Amino-1,3-propanediol",534-03-2,1669.17796436958,2907547.18062417,C3H9NO2,83.4491326184705
5-3.D,30.3681755944904,Formic acid hydrazide,624-84-0,1669.18041922775,3235241.86501773,CH4N2O,76.2466584280204
3-2.D,30.3684088756518,"Butanoic acid, 3-methyl-",503-74-2,1669.19032332733,5414163.68174698,C5H10O2,91.1149362443205
3-1.D,30.3693836281139,"Butanoic acid, 3-methyl-",503-74-2,1669.23170706096,5601724.3499739,C5H10O2,90.9548815943945
4-1.D,30.3719177127368,"Oxalic acid, diallyl ester",1000309-22-9,1669.33929322989,3664233.02044259,C8H10O4,77.656279288414
5-1.D,30.3735152239463,"Oxalic acid, diallyl ester",1000309-22-9,1669.40711658089,2704826.60249027,C8H10O4,79.7640848009698
3-1.D,30.3736859338719,Propanesulfonylacetonitrile,175137-61-8,1669.41436417899,3017218.59974057,C5H9NO2S,77.2983110227996
2-1.D,30.373995246105,(5-Ethylcyclopent-1-enyl)methanol,36431-59-1,1669.4274962259,6216625.22490127,C8H14O,86.8878573965862
5-3.D,30.3750630712828,Acetonitrile,1975/5/8,1669.47283142068,2988849.81989324,C2H3N,79.4454196318731
1-1.D,30.3757709516241,Formic acid hydrazide,624-84-0,1669.50288492927,2577284.54358586,CH4N2O,84.7638241082126
1-2.D,30.3765845168188,"Butanoic acid, 3-methyl-",503-74-2,1669.5374253553,4340223.2863272,C5H10O2,93.0282312541193
1-1.D,30.3768446722048,"Butanoic acid, 3-methyl-",503-74-2,1669.54847041712,4022863.43009786,C5H10O2,92.7282901624322
1-3.D,30.3769394232995,"Butanoic acid, 3-methyl-",503-74-2,1669.5524931349,4150621.4171389,C5H10O2,92.3480366144398
2-1.D,30.3778485715104,"Butanoic acid, 3-methyl-",503-74-2,1669.59109159847,4387024.95145625,C5H10O2,86.4745202771903
2-2.D,30.3780538375733,Formic acid hydrazide,624-84-0,1669.59980629928,2311314.14336327,CH4N2O,83.8090010601368
1-3.D,30.3786666943223,Hydrogen isocyanate,75-13-8,1669.62582552103,1076981.40002076,CHNO,79.0131856264991
4-2.D,30.3806538381631,"Butanoic acid, 2-methyl-",116-53-0,1669.71019097237,7584822.91156351,C5H10O2,75.3041877985608
3-3.D,30.3818674903991,"Butanoic acid, 2-methyl-",116-53-0,1669.76171734733,7225155.29128042,C5H10O2,84.8961246707262
2-3.D,30.3829330971047,"Butanoic acid, 3-methyl-",503-74-2,1669.80695835547,6535488.65127216,C5H10O2,96.3256344246262
6-1.D,30.3836013826737,"Butanoic acid, 2-methyl-",116-53-0,1669.8353308429,6801393.26063283,C5H10O2,75.6106180132003
4-1.D,30.3851407824401,"Butanoic acid, 2-methyl-",116-53-0,1669.90068703575,8166939.42648063,C5H10O2,76.4283686575717
6-1.D,30.3858938374316,"Propanoic acid, anhydride",123-62-6,1669.93265846275,1437240.78676645,C6H10O3,76.9666358647456
3-3.D,30.3861976648136,"Propanoic acid, anhydride",123-62-6,1669.94555764684,3386345.6067444,C6H10O3,75.3778401001956
3-1.D,30.3865250425654,"Methane, isocyanato-",624-83-9,1669.9594566768,1768347.99159992,C2H3NO,80.1045891962357
3-1.D,30.3866619014989,"Propanoic acid, anhydride",123-62-6,1669.96526710957,1567448.66843865,C6H10O3,82.6352149161874
3-1.D,30.3866693874685,"Butanoic acid, 2-methyl-",116-53-0,1669.96558493116,7117034.84490347,C5H10O2,88.7007385667299
3-2.D,30.3884175443111,"Propanoic acid, anhydride",123-62-6,1670.039804,2858720.50171808,C6H10O3,75.5978692024584
6-2.D,30.389650054824,"1,3-Benzenediol, monobenzoate",136-36-7,1670.09213105307,748396.865284955,C13H10O3,84.5491616860014
4-1.D,30.3910856743016,"1,3-Benzenediol, monobenzoate",136-36-7,1670.15308118798,878968.917361217,C13H10O3,79.7275841945292
1-3.D,30.3918652757242,"Butanoic acid, 2-methyl-",116-53-0,1670.18617966053,4210698.98834159,C5H10O2,77.3874167591433
1-2.D,30.3920875968776,"Butanoic acid, 2-methyl-",116-53-0,1670.19561844602,3939807.88385949,C5H10O2,76.2642552837205
4-2.D,30.393201750467,"1,3-Benzenediol, monobenzoate",136-36-7,1670.24292054288,939773.869458652,C13H10O3,85.0604501854932
4-2.D,30.3932017997569,Acetophenone,98-86-2,1670.24292263552,900340.88896954,C8H8O,83.4417218087137
4-3.D,30.3933802908215,"1,3-Benzenediol, monobenzoate",136-36-7,1670.2505005868,680156.017728628,C13H10O3,84.4564431781524
3-2.D,30.3958085712826,"Ethanone, 2-(formyloxy)-1-phenyl-",55153-12-3,1670.35359477297,546146.983294592,C9H8O3,89.4447612401232
3-3.D,30.3994506990922,"1-Hexanone, 5-methyl-1-phenyl-",25552-17-4,1670.50822361774,634909.725592241,C13H18O,82.8145278286845
3-1.D,30.4011350673317,"1-Hexanone, 5-methyl-1-phenyl-",25552-17-4,1670.57973453901,663902.002304944,C13H18O,84.4425834072653
1-1.D,30.4412262095728,"1,3-Cyclooctadiene",1700-10-3,1672.28182939513,1976007.04885883,C8H12,78.6945703326385
1-2.D,30.4440471348302,3-Cyclohexene-1-ethanol,18240-10-3,1672.40159356501,2213480.01489235,C8H14O,79.2111207500183
1-3.D,30.4442334880462,3-Cyclohexene-1-ethanol,18240-10-3,1672.40950530892,2574918.28495616,C8H14O,77.4027160950388
1-1.D,30.4556665828552,"1,3-Dioxolane, 2-methyl-2-(4-methyl-3-methylenepentyl)-",66972-05-2,1672.89490459604,520943.152921227,C11H20O2,75.0264715081397
1-2.D,30.4558607070855,"Acetic acid, 2-[2-(2-acetoxy-ethoxy)-phenoxy]-ethyl ester",1000317-55-4,1672.90314626329,661813.507803663,C14H18O6,84.9705839542859
1-2.D,30.4558607502971,"1,3-Dioxolane, 2-methyl-2-(4-methyl-3-methylenepentyl)-",66972-05-2,1672.90314809787,661491.257970444,C11H20O2,85.6979177042998
2-3.D,30.4611211349951,"l-Norleucine, N-methoxycarbonyl-, isohexyl ester",1000329-50-4,1673.12648106458,298145.408169492,C14H27NO4,89.0616514318039
6-3.D,30.4677560719056,"2-Propenamide, N,N'-methylenebis-",110-26-9,1673.40817151675,1060079.38452634,C7H10N2O2,75.5683829561063
4-2.D,30.4739012777915,"Pentanoic acid, 2-methyl-, anhydride",63169-61-9,1673.66907012785,2056994.81547394,C12H22O3,81.8198256644475
6-1.D,30.5508822000216,"DL-Alanine, N-methyl-N-(byt-3-yn-1-yloxycarbonyl)-, pentadecyl ester",1000392-71-2,1676.93734397646,10092.089528589,C24H43NO4,81.9741063810106
4-1.D,30.5533927233447,"DL-Alanine, N-methyl-N-(byt-3-yn-1-yloxycarbonyl)-, pentadecyl ester",1000392-71-2,1677.04392983547,16261.5762814836,C24H43NO4,75.3414848992759
6-2.D,30.6609521889918,"2,7-Octadien-1-ol",23578-51-0,1681.61043512745,29914566.9546461,C8H14O,92.2103424007129
6-3.D,30.6613583820067,"2,7-Octadien-1-ol",23578-51-0,1681.62768030936,28574050.6107055,C8H14O,92.0990925981059
6-1.D,30.6628508761488,"2,7-Octadien-1-ol",23578-51-0,1681.6910450942,28525799.4400232,C8H14O,92.1678359960148
4-2.D,30.6631145843663,"2,7-Octadien-1-ol",23578-51-0,1681.70224099373,27995549.5927974,C8H14O,92.1724961146392
4-3.D,30.6635893706357,"2,7-Octadien-1-ol",23578-51-0,1681.72239834575,28176439.9278827,C8H14O,92.276545676176
4-1.D,30.6652070891962,"2,7-Octadien-1-ol",23578-51-0,1681.79107961264,29774461.2033605,C8H14O,92.2896025854419
5-2.D,30.6652412690895,"2,7-Octadien-1-ol",23578-51-0,1681.79253074168,35792334.0841723,C8H14O,92.2891119923385
5-1.D,30.6655476507154,"2,7-Octadien-1-ol",23578-51-0,1681.80553836781,36456470.2356515,C8H14O,92.3680902632808
5-3.D,30.6663647356943,"2,7-Octadien-1-ol",23578-51-0,1681.84022822851,36227679.0900274,C8H14O,92.2755578109191
2-2.D,30.6747655221374,"2,7-Octadien-1-ol",23578-51-0,1682.1968889419,39687908.0256626,C8H14O,92.2123322844608
3-3.D,30.6748936082581,"2,7-Octadien-1-ol",23578-51-0,1682.20232691934,48343551.9111099,C8H14O,92.3461757069338
3-2.D,30.6749657018342,"2,7-Octadien-1-ol",23578-51-0,1682.20538769781,49917552.8962372,C8H14O,92.320745221675
2-3.D,30.6753010823704,"2,7-Octadien-1-ol",23578-51-0,1682.21962649106,41573346.6250436,C8H14O,92.3153482488074
2-1.D,30.6772450974072,"2,7-Octadien-1-ol",23578-51-0,1682.30216088168,46890655.6586373,C8H14O,92.3128152040896
3-1.D,30.6772920733356,"2,7-Octadien-1-ol",23578-51-0,1682.3041552745,50712768.790127,C8H14O,92.2960748049916
1-3.D,30.6829309623618,"2,7-Octadien-1-ol",23578-51-0,1682.54355788239,55015076.4666318,C8H14O,92.2856398667844
1-2.D,30.6841884365991,"2,7-Octadien-1-ol",23578-51-0,1682.5969447482,56374607.4326726,C8H14O,92.2995607510029
1-1.D,30.6846709582478,"2,7-Octadien-1-ol",23578-51-0,1682.61743051065,56824576.1594063,C8H14O,92.290886193127
2-3.D,30.6908747652645,"Naphtho[2,1-b]furan",232-95-1,1682.8808170699,7050.64550447278,C12H8O,76.4202394731598
6-3.D,30.7356208118118,9-Oxabicyclo[6.1.0]nonane,286-62-4,1684.78053883891,5520002.58781925,C8H14O,87.9306356078289
6-1.D,30.7357663226433,9-Oxabicyclo[6.1.0]nonane,286-62-4,1684.7867165935,5677866.67864397,C8H14O,88.2636177411345
6-2.D,30.7360004786879,9-Oxabicyclo[6.1.0]nonane,286-62-4,1684.7966578368,5809832.58912943,C8H14O,87.1025335233503
5-2.D,30.7367219957871,9-Oxabicyclo[6.1.0]nonane,286-62-4,1684.82729030259,1908984.87754977,C8H14O,83.4553974801999
5-1.D,30.7367377625852,9-Oxabicyclo[6.1.0]nonane,286-62-4,1684.82795969199,1931476.77478336,C8H14O,81.7774285724812
5-3.D,30.7372801959602,9-Oxabicyclo[6.1.0]nonane,286-62-4,1684.85098904476,1832151.86002157,C8H14O,82.6639474534695
4-2.D,30.7374900049632,2-Octyn-1-ol,20739-58-6,1684.85989661897,5351092.73830559,C8H14O,87.4280871670587
4-1.D,30.7384569292249,2-Octyn-1-ol,20739-58-6,1684.9009480014,5886054.4934925,C8H14O,87.4696295613635
4-3.D,30.7384772963893,9-Oxabicyclo[6.1.0]nonane,286-62-4,1684.90181270227,5376729.1036098,C8H14O,87.7437825859246
4-1.D,30.7385304516903,9-Oxabicyclo[6.1.0]nonane,286-62-4,1684.90406944427,5914500.64839731,C8H14O,87.7756649647794
3-3.D,30.7429423682808,2-Octyn-1-ol,20739-58-6,1685.09138015967,9385110.72377122,C8H14O,89.2555766207219
3-2.D,30.7438746121035,2-Octyn-1-ol,20739-58-6,1685.13095916208,9635340.83356264,C8H14O,89.39205065
3-1.D,30.7457799004077,2-Octyn-1-ol,20739-58-6,1685.21184938472,9716369.62965599,C8H14O,89.5378597615138
1-2.D,30.7490909871569,2-Octyn-1-ol,20739-58-6,1685.35242367143,11090998.7864795,C8H14O,90.0441503894505
1-3.D,30.7499652185176,2-Octyn-1-ol,20739-58-6,1685.38953971799,10593705.5272821,C8H14O,89.5187485941479
1-1.D,30.7501487081528,2-Octyn-1-ol,20739-58-6,1685.39732988676,10877188.4952338,C8H14O,89.8680761435541
5-2.D,30.7871839947095,"Cyclohexanone, 4-methyl-",589-92-4,1686.96968645281,2553703.431,C7H12O,86.4441873554534
5-2.D,30.7872718172414,Cyclohexanecarboxaldehyde,2043-61-0,1686.97341501407,2580153.07158029,C7H12O,87.0291226738955
5-3.D,30.7883536148723,Cyclohexanecarboxaldehyde,2043-61-0,1687.0193434182,2808928.61626364,C7H12O,87.5620445663629
5-1.D,30.7886412355552,Cyclohexanecarboxaldehyde,2043-61-0,1687.0315545366,2499701.87682514,C7H12O,87.6398324103554
2-3.D,30.794698482443,Cyclohexanecarboxaldehyde,2043-61-0,1687.28871879269,3385699.44348683,C7H12O,87.22361572
2-2.D,30.7948404219444,Cyclohexanecarboxaldehyde,2043-61-0,1687.29474492419,3260649.89291735,C7H12O,87.163828403383
2-1.D,30.7956702565793,Cyclohexanecarboxaldehyde,2043-61-0,1687.32997607962,4117459.78278864,C7H12O,89.1889033672041
4-2.D,30.8681983233475,"1-Aminocyclopentanecarboxylic acid, n-propargyloxycarbonyl-, nonyl ester",1000329-00-7,1690.40920112709,109933.483884071,C19H31NO4,76.7664288657968
3-2.D,30.874120118165,"Benzene, 1,4-dimethoxy-",150-78-7,1690.66061467967,404282.824662665,C8H10O2,77.6338184180846
3-3.D,30.8749461243341,"3-Acetyl-2,5-dimethyl furan",10599-70-9,1690.69568329515,440383.992945247,C8H10O2,80.8228571206775
3-1.D,30.8759700095876,"3-Acetyl-2,5-dimethyl furan",10599-70-9,1690.7391529926,424866.458976758,C8H10O2,77.3881656834879
5-2.D,30.8771489492385,"3-Acetyl-2,5-dimethyl furan",10599-70-9,1690.78920562276,1518925.29396983,C8H10O2,80.3396348839441
2-1.D,30.8775489932208,"3-Acetyl-2,5-dimethyl furan",10599-70-9,1690.8061897436,494955.531337256,C8H10O2,76.7922259101204
2-1.D,30.8775490949152,5-Trimethylsilylpent-2-en-4-yne,18387-62-7,1690.8061940611,360327.71869573,C8H14Si,75.8701982437194
1-3.D,30.8775718039465,"3-Acetyl-2,5-dimethyl furan",10599-70-9,1690.80715818742,343560.887074771,C8H10O2,78.5188968391221
2-3.D,30.8777988743851,5-Trimethylsilylpent-2-en-4-yne,18387-62-7,1690.81679860682,328352.683956312,C8H14Si,75.8091217724056
1-1.D,30.8778861945217,"3-Acetyl-2,5-dimethyl furan",10599-70-9,1690.82050583857,407531.828448153,C8H10O2,76.1087692176531
1-1.D,30.8778915913689,5-Trimethylsilylpent-2-en-4-yne,18387-62-7,1690.82073496514,325149.792614124,C8H14Si,78.365642436422
5-1.D,30.8786433555529,"Benzene, 1,4-dimethoxy-",150-78-7,1690.85265159009,1046557.14985977,C8H10O2,83.6329779824986
1-2.D,30.8786836757389,5-Trimethylsilylpent-2-en-4-yne,18387-62-7,1690.85436340914,330895.39100102,C8H14Si,78.1203655462108
5-3.D,30.8794978713466,"3-Acetyl-2,5-dimethyl furan",10599-70-9,1690.88893059975,1586062.67754598,C8H10O2,80.3175095400192
2-2.D,30.8805280918347,"Benzene, 1,4-dimethoxy-",150-78-7,1690.9326692636,327448.420447609,C8H10O2,79.263954513881
6-3.D,30.8831788115294,"3-Acetyl-2,5-dimethyl furan",10599-70-9,1691.04520724842,1812425.75436852,C8H10O2,81.9903023979026
6-1.D,30.8833634290343,"3-Acetyl-2,5-dimethyl furan",10599-70-9,1691.05304530162,1544788.02991986,C8H10O2,87.2347734912612
6-2.D,30.8841832350993,"3-Acetyl-2,5-dimethyl furan",10599-70-9,1691.08785068775,1794663.35674098,C8H10O2,87.22691886
4-3.D,30.8855280991873,"3-Acetyl-2,5-dimethyl furan",10599-70-9,1691.14494774506,1861460.43076316,C8H10O2,78.9194495037877
4-2.D,30.8856620796642,"3-Acetyl-2,5-dimethyl furan",10599-70-9,1691.15063597114,1820793.52654641,C8H10O2,80.3687685896267
4-3.D,30.8859746305722,"Benzene, 1,4-dimethoxy-",150-78-7,1691.16390551805,1148969.32811188,C8H10O2,81.2855397853245
4-1.D,30.8865413283531,"Benzene, 1,4-dimethoxy-",150-78-7,1691.18796503155,1300367.30772376,C8H10O2,85.7207861210324
6-1.D,30.9215109479988,"Ethylamine, 2-((p-bromo-.alpha.-methyl-.alpha.-phenylbenzyl)oxy)-N,N-dimethyl-",3565-72-8,1692.67262239954,37134.6680527908,C18H22BrNO,83.8410265714027
6-3.D,30.9609454402625,"Benzaldehyde, 2-ethyl-",22927-13-5,1694.34683876465,314575.256939719,C9H10O,84.1644708223287
5-3.D,30.9614239237297,"Benzaldehyde, 2-ethyl-",22927-13-5,1694.36715308354,302603.795676147,C9H10O,88.0471738956914
5-1.D,30.9619451001391,"Benzaldehyde, 2-ethyl-",22927-13-5,1694.38927995836,325308.855449606,C9H10O,87.6853477466346
5-2.D,30.9624579791665,"Benzaldehyde, 2-ethyl-",22927-13-5,1694.41105456256,308852.906225466,C9H10O,88.5448661877495
4-1.D,30.9630478023218,"Benzaldehyde, 2-ethyl-",22927-13-5,1694.43609587848,297499.802740782,C9H10O,87.9689758526764
4-2.D,30.9641161548055,"Benzaldehyde, 2-ethyl-",22927-13-5,1694.48145346037,244723.816778469,C9H10O,86.6086180813556
6-1.D,30.9645765459099,"Benzaldehyde, 2-ethyl-",22927-13-5,1694.50099965653,307028.036012742,C9H10O,85.2121722373381
6-2.D,30.9660910195804,"Benzaldehyde, 2-ethyl-",22927-13-5,1694.56529759618,303864.206123118,C9H10O,88.696710749295
1-2.D,30.9663923529027,"Benzaldehyde, 2-ethyl-",22927-13-5,1694.57809089338,232929.236228766,C9H10O,81.0875075195986
3-2.D,30.9668068129666,"Benzaldehyde, 2-ethyl-",22927-13-5,1694.59568705811,196300.662250185,C9H10O,88.499822656877
3-1.D,30.9689902694815,"Benzaldehyde, 2-ethyl-",22927-13-5,1694.68838708845,193397.836569222,C9H10O,85.2574410538918
3-3.D,30.9690199396567,"Benzaldehyde, 2-ethyl-",22927-13-5,1694.68964675455,173706.221656378,C9H10O,82.7712584763908
4-3.D,30.9690951349796,"Benzaldehyde, 2-ethyl-",22927-13-5,1694.69283921965,286744.404996425,C9H10O,85.7727599341791
1-1.D,30.9701871512686,"Benzaldehyde, 2-ethyl-",22927-13-5,1694.73920146339,187129.595224267,C9H10O,81.7002111516436
2-2.D,30.9714630462532,"Benzaldehyde, 2-ethyl-",22927-13-5,1694.7933703937,144682.655395809,C9H10O,83.4526042005622
2-1.D,30.9722605852778,"Benzaldehyde, 2-ethyl-",22927-13-5,1694.82723041852,161274.622658385,C9H10O,88.3944598017313
