File Name,Component RT,Compound Name,CAS#,Component RI,Component Area,Formula,Match Factor
5-1.D,52.0963899255504,Benzeneacetamide,103-81-1,2742.27016820068,47821.9491460354,C8H9NO,76.0562306581289
6-1.D,52.0971159350293,Benzeneacetamide,103-81-1,2742.29634202283,54748.4541635838,C8H9NO,77.7813797944108
3-2.D,52.0973262871096,Benzeneacetamide,103-81-1,2742.30392555734,120958.634561059,C8H9NO,80.1471545067043
5-2.D,52.0978351984871,Benzeneacetamide,103-81-1,2742.32227263995,46238.8532266362,C8H9NO,80.7455709845887
3-3.D,52.1030706938696,Benzeneacetamide,103-81-1,2742.51102076103,177649.190499005,C8H9NO,81.7392765899751
1-3.D,52.1090461687388,1-Phenyl-2-propanol,14898-87-4,2742.72644634576,136998.696691414,C9H12O,77.8261678131923
1-1.D,52.1098847231476,Benzeneacetamide,103-81-1,2742.75667759563,120032.077380709,C8H9NO,78.5708830767957
4-2.D,52.1100085966518,Benzeneacetamide,103-81-1,2742.76114343687,51657.1833481329,C8H9NO,77.6975450066081
4-3.D,52.1127034266319,"2-Butanol, 3-benzyloxy-",1000163-56-1,2742.85829643925,90114.1462554902,C11H16O2,76.202274044707
5-1.D,52.5409002404681,Dimethyl-(isopropyl)-silyloxybenzene,62790-74-3,2758.29548779537,46044.2028877656,C11H18OSi,79.5301629046493
4-1.D,52.5463954816779,"Pyrolo[3,2-d]pyrimidin-2,4(1H,3H)-dione",65996-50-1,2758.49360017586,22789.4862125701,C6H5N3O2,84.1567274
4-3.D,52.5561924502296,Dimethyl-(isopropyl)-silyloxybenzene,62790-74-3,2758.84679682132,28093.4868001653,C11H18OSi,78.7069414437701
6-1.D,52.5653232306433,Dimethyl-(isopropyl)-silyloxybenzene,62790-74-3,2759.17597630122,44766.0089342457,C11H18OSi,79.7271682410175
4-2.D,52.5664356834977,Dimethyl-(isopropyl)-silyloxybenzene,62790-74-3,2759.21608203539,46896.1157086067,C11H18OSi,76.5304731625203
5-3.D,52.566688334543,Dimethyl-(isopropyl)-silyloxybenzene,62790-74-3,2759.22519051637,38652.6980040858,C11H18OSi,76.6216783237838
5-2.D,52.5697156128409,Dimethyl-(isopropyl)-silyloxybenzene,62790-74-3,2759.33432882115,45492.9718342131,C11H18OSi,80.4967069318945
6-3.D,52.5756757230953,Dimethyl-(isopropyl)-silyloxybenzene,62790-74-3,2759.54920048653,30444.2971703734,C11H18OSi,82.4973280798939
1-2.D,52.576243546161,Dimethyl-(isopropyl)-silyloxybenzene,62790-74-3,2759.56967143129,31880.3237493749,C11H18OSi,75.695861050529
2-1.D,52.5847711593272,Dimethyl-(isopropyl)-silyloxybenzene,62790-74-3,2759.87710575122,30044.7088050146,C11H18OSi,79.0416227223961
1-1.D,52.5860960789001,Dimethyl-(isopropyl)-silyloxybenzene,62790-74-3,2759.92487125604,34464.2358838822,C11H18OSi,75.2035106423762
2-3.D,52.5861498204106,Dimethyl-(isopropyl)-silyloxybenzene,62790-74-3,2759.92680872488,29651.7654003177,C11H18OSi,83.3425001047772
3-1.D,52.5909722674379,"Pyrolo[3,2-d]pyrimidin-2,4(1H,3H)-dione",65996-50-1,2760.10066578116,16577.6203219045,C6H5N3O2,85.4771499217383
2-2.D,52.6092572626697,Dimethyl-(isopropyl)-silyloxybenzene,62790-74-3,2760.75986958936,21097.2181012575,C11H18OSi,78.216081967601
1-1.D,52.8201068086397,"3,4-(Methylenedioxy)toluene",7145-99-5,2768.36133854783,9834.09008075541,C8H8O2,75.9537778907465
4-2.D,52.8290802409244,"3,4-(Methylenedioxy)toluene",7145-99-5,2768.68484537185,13447.2551314407,C8H8O2,79.4445356074732
3-3.D,52.8386711248924,"3,4-(Methylenedioxy)toluene",7145-99-5,2769.03061233299,6912.04072796491,C8H8O2,79.2490043583831
1-3.D,52.8453299540143,"3,4-(Methylenedioxy)toluene",7145-99-5,2769.27067394961,7231.60539830019,C8H8O2,78.7647717494575
4-3.D,53.9420603549493,"(2S,3S)-3-Benzyloxy-4-pivaloyloxy-1,2-butanediol",1000429-63-6,2807.16494223572,12583.4138780967,C16H24O5,79.2954911643126
4-1.D,53.9512370160211,"1,3-Benzodioxole",274-09-9,2807.43401307788,20715.0659228934,C7H6O2,79.3369981496941
1-2.D,57.3530362589759,"L-Leucine, N-methyl-N-(octyloxycarbonyl)-, dodecyl ester",1000392-36-5,2907.17889631948,43400.4660546769,C28H55NO4,75.5292726839044
